GLAUX_ID	LEMMA	SENT	EN_SENT	EN_LEMMA	GOLD_ORIGINAL	GOLD_NORMALIZED	PREDICTED	CORRECT	DEFINITION_GOLD	DEFINITION_PREDICTED	SENSES	MAJORITY_SENSE	ERROR_ANALYSIS
116250155	στάδιον	οὗ τὸ μὲν ὕψος ἐπὶ τριάκοντα [σταδίους] ἀνίσχει , μόλις προσβατὸν κατὰ τὸ προσάρκτιον κλίμα , πεδίον δ’ ἐστὶν ἡ κορυφὴ σταδίων ἓξ καὶ εἴκοσι , πᾶν τετειχισμένον .	whose top is elevated as high as thirty [furlongs] and is hardly to be ascended on its north side ; its top is a plain of twenty - six furlongs , and all encompassed with a wall .	furlong	furlong.n.01	furlong.n.01	stadium.n.01	FALSE	furlong: a unit of length equal to 220 yards	stadium, bowl, arena, sports_stadium: a large structure for open-air sports or entertainments	3	FALSE	2a: sense not correctly inferred from context
123969167	χεῖμα	οἷον δὲ νέφος εἶσι δι’ ἠέρος ἀπλήτοιο πνοιῇσιν μεγάλῃσιν ἐλαυνόμενον Βορέαο , ἦμος δὴ νιφετός τε πέλει καὶ [χείματος] ὥρη ἀργαλέη , πάντῃ δὲ περιστέφει οὐρανὸν ὄρφνη ·	Like a cloud that crosses the boundless air When driven by the north wind 's mighty blasts In the season of snow and bitter [winter] weather , A shroud of darkness encircling all the sky ,	winter	winter.n.01	winter.n.01	winter.n.01	TRUE	winter, wintertime: the coldest season of the year; in the northern hemisphere it extends from the winter solstice to the vernal equinox	winter, wintertime: the coldest season of the year; in the northern hemisphere it extends from the winter solstice to the vernal equinox	2	TRUE	0
102031619	ἡδονή	οὐδὲν γὰρ ἧττον [ἡδοναὶ] ἐφάνησαν οὖσαι , εἰ μέμνησαι .	For we saw , if you remember , that they were no less [pleasures] .	pleasure	joy.n.02	joy.n.02	joy.n.02	TRUE	joy, delight, pleasure: something or someone that provides a source of happiness "a joy to behold/the pleasure of his company/the new car is a delight"	joy, delight, pleasure: something or someone that provides a source of happiness "a joy to behold/the pleasure of his company/the new car is a delight"	7	FALSE	0
121973318	πόα	εἰ γὰρ οὐ μᾶλλον ἡμῖν , ἢ φυτοῖς καὶ δένδροις καὶ [πόαις] καὶ ἀκάνθαις , ταῦτ’ ἐστὶ χρήσιμα ·	If they are no more useful to men than they are to plants , and [trees] , roots , and thorns ,	tree	herb.n.01	grass.n.01	grass.n.01	TRUE	grass: narrow-leaved green herbage: grown as lawns; used as pasture for grazing animals; cut and dried as hay	grass: narrow-leaved green herbage: grown as lawns; used as pasture for grazing animals; cut and dried as hay	3	TRUE	0
111196287	γαστήρ	ἐν μὲν δὴ τῷ κατὰ φύσιν ἔχειν ἡ [γαστὴρ] ἕλκει μὲν ἄνωθεν εἰς ἑαυτὴν διὰ τοῦ στομάχου , κάτω δὲ ἐκκρίνει ·	A [stomach] that is in accord with nature attracts to itself from above through the cardiac orifice and expels downward ,	stomach	stomach.n.01	abdomen.n.01	abdomen.n.01	TRUE	abdomen, venter, stomach, belly: the region of the body of a vertebrate between the thorax and the pelvis	abdomen, venter, stomach, belly: the region of the body of a vertebrate between the thorax and the pelvis	6	TRUE	0
118902548	θρῆνος	τὰ μὲν δὴ Κορινθίων ἐπὶ Μελικέρτῃ , τούτους γὰρ δὴ τοὺς ἀπὸ Σισύφου εἶπον , καὶ ὁπόσα οἱ αὐτοὶ δρῶσιν ἐπὶ τοῖς τῆς Μηδείας παισίν , οὓς ὑπὲρ τῆς Γλαύκης ἀπέκτειναν , [θρήνῳ] εἴκασται τελεστικῷ τε καὶ ἐνθέῳ , τοὺς μὲν γὰρ μειλίσσονται , τὸν δὲ ὑμνοῦσιν .	The rites of the Corinthians for Melikertes ( for these people are those whom I called the descendants of Sisyphus ) and what the same people do for Medea 's children , whom they killed for the sake of Glauke , resemble a [lament] that is both initiatory and inspired , for they propitiate the children and sing hymns to Melikertes .	lament	dirge.n.01	lament.n.01	lament.n.01	TRUE	lament, lamentation, plaint, wail: a cry of sorrow and grief "their pitiful laments could be heard throughout the ward"	lament, lamentation, plaint, wail: a cry of sorrow and grief "their pitiful laments could be heard throughout the ward"	2	TRUE	0
109788509	γραῦς	τὸν δ’ ὑπὸ τῆς [γραὸς] τρεφόμενον παράσιτον Παυσίμαχος ἔλεγεν το- τοὐναντίον πάσχειν τῇ γραίᾳ συνόντα αὐτὸν γὰρ ἐν γαστρὶ λαμβάνειν ἀεί .	And Pausimachus said of a certain parasite who was maintained by an [old woman] , “ That the man who lived with the old woman fared in exactly the contrary manner to the old woman herself ; for that he was always large . ”	old_woman	old_woman.n.01	old_woman.n.01	old_woman.n.01	TRUE	old_woman: a woman who is old	old_woman: a woman who is old	2	TRUE	0
102997847	πηγή	ἁδύ τι τὸ ψιθύρισμα καὶ ἁ πίτυς αἰπόλε τήνα , ἃ ποτὶ ταῖς [παγαῖσι] μελίσδεται , ἁδὺ δὲ καὶ τὺ συρίσδες ·	Something sweet is the whisper of the pine that makes her music by yonder [springs] , and sweet no less ,	spring	spring.n.03|spring.n.04	spring.n.03|beginning.n.04	beginning.n.04	TRUE	spring, fountain, outflow, outpouring, natural_spring: a natural flow of ground water|beginning, origin, root, rootage, source: the place where something begins, where it springs into being "the Italian beginning of the Renaissance/Jupiter was the origin of the radiation/Pittsburgh is the source of the Ohio River/communism's Russian root"	beginning, origin, root, rootage, source: the place where something begins, where it springs into being "the Italian beginning of the Renaissance/Jupiter was the origin of the radiation/Pittsburgh is the source of the Ohio River/communism's Russian root"	9	TRUE	0
107166240	δυναστεία	φέρε , ἀλλ’ ἐπειδὴ κατέσχε τὴν [δυναστείαν] ὁπωσδήποτε λαβών , ἆρα βασιλικῶς αὐτῇ κέχρηται ζηλῶν τοὺς προτέρους ἡγεμόνας , οἳ λέγοντές τε καὶ πράττοντες τοιαῦτα διετέλουν , ἐξ ὧν εὐδαιμονεστέραν τε καὶ μείζω τὴν πόλιν τοῖς ἐπιγινομένοις παρέδοσαν , ἧς αὐτοὶ παρέλαβον ;	Well , but after he had obtained the [sovereignty] — in whatever manner he got it — did he use it in a fashion becoming a king , in imitation of his predecessors , whose words and actions were invariably such that they handed down the city to their successors more prosperous and greater than they themselves had received it ?	sovereignty	reign.n.03	dominion.n.01	power.n.01	FALSE	dominion, rule: dominance or power through legal authority "France held undisputed dominion over vast areas of Africa/the rule of Caesar"	power, powerfulness: possession of controlling influence "the deterrent power of nuclear weapons/the power of his love saved her/his powerfulness was concealed by a gentle facade"	8	FALSE	1a: same sense, should have been clustered together
106123735	βρέφος	παρὸ καὶ ἀνακλαίεται τὸ [βρέφος] ἀποκυηθέν , ἀλγῆσαν ὡς εἰκὸς τῇ περιψύξει ·	On which account even the [infant] when first brought forth cries , being as it seems in pain at the cold .	infant	baby.n.01	baby.n.01	baby.n.01	TRUE	baby, babe, infant: a very young child (birth to 1 year) who has not yet begun to walk or talk "the baby began to cry again/she held the baby in her arms/it sounds simple, but when you have your own baby it is all so different"	baby, babe, infant: a very young child (birth to 1 year) who has not yet begun to walk or talk "the baby began to cry again/she held the baby in her arms/it sounds simple, but when you have your own baby it is all so different"	3	TRUE	0
105883618	γωνία	τριγώνου δὴ τοῦ ΑΓΔ αἱ δύο [γωνίαι] αἱ ὑπὸ ΔΑΓ , ΑΓΔ δύο ὀρθαῖς ἴσαι εἰσίν ·	thus , in the triangle ACD , the two [angles] DAC , ACD are equal to two right angles :	angle	angle.n.01	angle.n.01	angle.n.01	TRUE	angle: the space between two lines or planes that intersect; the inclination of one line to another; measured in degrees or radians	angle: the space between two lines or planes that intersect; the inclination of one line to another; measured in degrees or radians	2	TRUE	0
103218318	βάσανος	οὕτω τοίνυν οὗτός ἐστιν σοφιστὴς καὶ σφόδρ’ ἑκὼν τὰ δίκαι’ ἀγνοεῖν προσποιούμενος , ὥστε ψευδομαρτυρίων διώκων , καὶ περὶ τούτου τὴν ψῆφον ὑμῶν μελλόντων οἴσειν καὶ ὀμωμοκότων , περὶ τῆς μαρτυρίας μὲν ἔφευγε τὴν [βάσανον] , περὶ οὗ μάλιστα προσῆκεν αὐτῷ τὸν λόγον ποιεῖσθαι , περὶ δ’ ἄλλων φησὶν ἐξαιτεῖν , ψευδόμενος .	The fellow is so cunning , and so ready to pretend ignorance of what is right , that , although he is pressing a suit for false witness , and although you are to cast your votes regarding this , and have sworn so to do , he refused the proffered [examination] by torture in regard to the testimony ( the point to which he should have devoted his argument ) , and declares that he requires the slave to be given up for testing in regard to other matters . In this he is lying .	examination	torture.n.05	torture.n.05	torture.n.05	TRUE	torture, torturing: the deliberate, systematic, or wanton infliction of physical or mental suffering by one or more persons in an attempt to force another person to yield information or to make a confession or for any other reason "it required unnatural torturing to extract a confession"	torture, torturing: the deliberate, systematic, or wanton infliction of physical or mental suffering by one or more persons in an attempt to force another person to yield information or to make a confession or for any other reason "it required unnatural torturing to extract a confession"	5	TRUE	0
116163403	τιμή	οὐ μόνον δὲ περὶ τῶν λεπρῶν οὕτως ἐνομοθέτησεν , ἀλλ’ οὐ -δὲ τοῖς καὶ τὸ βραχύτατόν τι τοῦ σώματος ἠκρωτηριασμένοις ἱερᾶσθαι συγκεχώρηκεν , ἀλλ’ εἰ καὶ μεταξύ τις ἱερώμενος τοιαύτῃ χρήσαιτο συμφορᾷ , τὴν [τιμὴν] αὐτὸν ἀφείλετο .	Nor ; was it only those leprous people for whose sake he made these laws , but also for such as should be maimed in the smallest part of their body , who yet are not permitted by him to officiate as priests ; nay , although any priest , already initiated , should have such a calamity fall upon him afterward , he ordered him to be deprived of his [honor] of officiating .	honor	honor.n.02	honor.n.02	honor.n.02	TRUE	honor, honour, laurels: the state of being honored	honor, honour, laurels: the state of being honored	15	TRUE	0
102150367	τιμή	μέγας γάρ , ἔφην , ὁ ἀγών , ὦ φίλε Γλαύκων , μέγας , οὐχ ὅσος δοκεῖ , τὸ χρηστὸν ἢ κακὸν γενέσθαι , ὥστε οὔ -τε [τιμῇ] ἐπαρθέντα οὔ -τε χρήμασιν οὔ -τε ἀρχῇ οὐδεμιᾷ οὐ -δέ γε ποιητικῇ ἄξιον ἀμελῆσαι δικαιοσύνης τε καὶ τῆς ἄλλης ἀρετῆς .	“ By all means , ” he said , “ I concur . ” “ Yes , for great is the struggle , ” I said , “ dear Glaucon , a far greater contest than we think it , that determines whether a man prove good or bad , so that not the lure of [honor] or wealth or any office , no , nor of poetry either , should incite us to be careless of righteousness and all excellence . ”	honor	honor.n.02	honor.n.02	honor.n.02	TRUE	honor, honour, laurels: the state of being honored	honor, honour, laurels: the state of being honored	15	TRUE	0
101915955	ἰατρός	καὶ γὰρ νῦν , " ἔφη , " τοῦτ’ ἔστιν τὸ ἁμάρτημα περὶ τοὺς ἀνθρώπους , ὅτι χωρὶς ἑκατέρου , σωφροσύνης τε καὶ ὑγιείας , [ἰατροί] τινες ἐπιχειροῦσιν εἶναι " ·	For at present , ” he said , “ the cure of mankind is beset with the error of certain [doctors] who attempt to practise the one method without the other . ”	doctor	doctor.n.01	doctor.n.01	doctor.n.01	TRUE	doctor, doc, physician, MD, Dr., medico: a licensed medical practitioner "I felt so bad I went to see my doctor"	doctor, doc, physician, MD, Dr., medico: a licensed medical practitioner "I felt so bad I went to see my doctor"	2	TRUE	0
111186081	ἀρτηρία	οὐ γὰρ δὴ ὥσπερ ταῖς [ἀρτηρίαις] ἀεί τε καὶ κατὰ φύσιν σφυζούσαις εἰκὸς εἶναί τινα δύναμιν ἔμφυτον , οὕτω καὶ τοῖς παλλομένοις μέρεσι .	For it is certainly not likely that there is also some innate capacity in parts palpitating in this way , as there is in the [arteries] pulsating continuously and in accord with nature .	artery	artery.n.01	artery.n.01	artery.n.01	TRUE	artery, arteria, arterial_blood_vessel: a blood vessel that carries blood from the heart to the body	artery, arteria, arterial_blood_vessel: a blood vessel that carries blood from the heart to the body	2	TRUE	0
121142483	ἑσπέρα	καὶ ἐγένετο [ἑσπέρα] καὶ ἐγένετο πρωΐ , ἡμέρα μία .	And the [evening] and the morning were the first day .	evening	evening.n.01	evening.n.01	evening.n.01	TRUE	evening, eve, even, eventide: the latter part of the day (the period of decreasing daylight from late afternoon until nightfall) "he enjoyed the evening light across the lake"	evening, eve, even, eventide: the latter part of the day (the period of decreasing daylight from late afternoon until nightfall) "he enjoyed the evening light across the lake"	3	TRUE	0
100511807	χάρις	Ἔρως Ἔρως , ὃ κατ’ ὀμμάτων στάζεις πόθον , εἰσάγων γλυκεῖαν ψυχᾷ [χάριν] οὓς ἐπιστρατεύσῃ , μή μοί ποτε σὺν κακῷ φανείης μη -δ’ ἄρρυθμος ἔλθοις .	O Love , Love , that from the eyes diffusest soft desire , bringing on the souls of those , whom thou dost camp against , sweet [grace] , O never in evil mood appear to me , nor out of time and tune approach !	grace	grace.n.04	grace.n.04	grace.n.01	FALSE	grace, good_will, goodwill: a disposition to kindness and compassion "the victor's grace in treating the vanquished"	grace, saving_grace, state_of_grace: (Christian theology) a state of sanctification by God; the state of one who is under such divine influence "the conception of grace developed alongside the conception of sin/it was debated whether saving grace could be obtained outside the membership of the church/the Virgin lived in a state of grace"	19	FALSE	2d: not enough context to establish correct sense
116315030	ἐκκλησία	πᾶσα δὲ ἡ [ἐκκλησία] ὁμοῦ ὡσεὶ τέσσαρες μυριάδες δισχίλιοι τριακόσιοι ἑξήκοντα , χωρὶς δούλων αὐτῶν καὶ παιδισκῶν αὐτῶν , οὗτοι ἑπτακισχίλιοι τριακόσιοι τριακοντεπτά ·	And all the [congregation] together were about forty - two thousand three hundred and sixty ; besides their menservants and maidservants , and these were seven thousand three hundred and thirty - seven :	congregation	congregation.n.01	congregation.n.01	church.n.01	FALSE	congregation, fold, faithful: a group of people who adhere to a common faith and habitually attend a given church	church, Christian_church: one of the groups of Christians who have their own beliefs and forms of worship	7	FALSE	1a: same sense, should have been clustered together
117220717	στολή	τοιάδε ἀλλήλοις προσιόντες ἀπό τε τῆς [στολῆς] καὶ τῶν σχημάτων προαπεδείκνυντο .	Thus as they moved forward they foreshadowed their intentions to each other in advance , by their [retinue] and their outward appearance .	retinue	apparel.n.01	garment.n.01	garment.n.01	TRUE	garment: an article of clothing "garments of the finest silk"	garment: an article of clothing "garments of the finest silk"	2	TRUE	0
108628943	ἐλπίς	αὖθις οὖν καθ’ ἑτέραν ὁδὸν ἀπαντῶν ὁ Φάβιος τῷ Σκηπίωνι κατεκώλυε τοὺς ὁρμωμένους αὐτῷ συστρατεύεσθαι τῶν νέων καὶ κατεῖχεν , ἔν τε ταῖς βουλαῖς καὶ ταῖς ἐκκλησίαις βοῶν ὡς οὐκ αὐτὸς Ἀννίβαν ἀποδιδράσκοι μόνος ὁ Σκηπίων , ἀλλὰ καὶ τὴν ὑπόλοιπον ἐκπλέοι λαβὼν δύναμιν ἐκ τῆς Ἰταλίας , δημαγωγῶν [ἐλπίσι] τοὺς νέους καὶ ἀναπείθων ἀπολιπεῖν γονέας καὶ γυναῖκας καὶ πόλιν , ἧς ἐν θύραις ἐπικρατῶν καὶ ἀήττητος ὁ πολέμιος κάθηται .	Accordingly , Fabius took another way to oppose Scipio , and tried to hinder and restrain the young men who were eager to serve under him , crying out in sessions of the senate and the assembly that it was not Scipio himself only who was running away from Hannibal , but that he was sailing off from Italy with her reserve forces , playing upon the [hopes] of her young men , and persuading them to abandon their parents , their wives , and their city , although the enemy still sat at her gates , masterful and undefeated .	hope	hope.n.02|hope.n.01	promise.n.02	promise.n.02	TRUE	promise, hope: grounds for feeling hopeful about the future "there is little or no promise that he will recover"	promise, hope: grounds for feeling hopeful about the future "there is little or no promise that he will recover"	5	TRUE	0
121464212	λύκος	καὶ ἐν ἀκαθάρτοις παρὰ Μωϋσεῖ ἐστι [λύκος] καὶ ἀλώπηξ καὶ δράκων ἀετός τε καὶ ἱέραξ καὶ τὰ ὅμοια τούτοις , καὶ ὡς ἐπίπαν οὐ μόνον ἐν τῷ νόμῳ ἀλλὰ καὶ ἐν τοῖς προφήταις εὕροις ἂν ταῦτα τὰ ζῷα εἰς παράδειγμα τῶν κακίστων παραλαμβανόμενα , οὐ -δέ ποτε δὲ εἰς χρηστὸν πρᾶγμα ὀνομαζόμενον λύκον ἢ ἀλώπεκα .	And among the unclean animals mentioned by Moses are the [wolf] , and fox , and serpent , and eagle , and hawk , and such like . And , generally speaking , you will find that not only in the law , but also in the prophets , these animals are employed as examples of all that is most wicked ; and that a wolf or a fox is never mentioned for a good purpose .	wolf	wolf.n.01	wolf.n.01	wolf.n.01	TRUE	wolf: any of various predatory carnivorous canine mammals of North America and Eurasia that usually hunt in packs	wolf: any of various predatory carnivorous canine mammals of North America and Eurasia that usually hunt in packs	2	TRUE	0
110252253	πατρίς	τὰ δὲ τῆς πατρίδος συνημμένα μοι οὐκ ἐπιτρέπει τὴν αὐτόνομον ταύτην ἐλευθερίαν , ἀλλὰ καὶ πολιτεύεσθαι ἀναγκάζει καὶ κίνδυνον ἔχειν , κίνδυνον δέ , οὐχὶ μὴ αὐτός τι πάθω , ἀλλὰ μὴ πάσχουσάν τι τὴν [πατρίδα] οὐκ ὠφελήσω .	But my connection to my own city does n’t allow me this independence and freedom ; instead it forces me to be involved politically and to confront danger , a danger not that I might suffer something myself , but that I might not be able to help my [city] in its distress .	city	fatherland.n.01	fatherland.n.01	state.n.04	FALSE	fatherland, homeland, motherland, mother_country, country_of_origin, native_land: the country where you were born	state, nation, country, land, commonwealth, res_publica, body_politic: a politically organized body of people under a single government "the state has elected a new president/African nations/students who had come to the nation's capitol/the country's largest manufacturer/an industrialized land"	6	FALSE	1a: same sense, should have been clustered together
106312269	κρύος	οἱ δὲ τὰ φοβερὰ καὶ δεινὰ τῆς ἐρήμης πάνυ τλητικῶς καὶ ἐρρωμένως ἀναδεχόμενοι τὸν ἀγῶνα τοῦ βίου διήθλησαν ἀδιάφθορον καὶ ἀήττητον φυλάξαντες καὶ τῶν τῆς φύσεως ἀναγκαίων κατεξαναστάντες , ὡς πεῖναν , δίψος , [κρύος] , θάλπος , ὅσα τοὺς ἄλλους εἴωθε δουλοῦσθαι , κατὰ πολλὴν ἰσχύος περιουσίαν ὑπάγεσθαι .	But others , with much endurance and great vigour , supporting the fearful and terrible events of the wilderness pass through the contest of life , keeping their life safe from overthrow and from destruction , and rising up in vigorous contest against the necessities of nature , such as hunger , thirst , [cold] , and heat , which are in the habit of reducing other persons to slavery , and subduing them with great exuberance of strength .	cold	coldness.n.03	coldness.n.03	coldness.n.03	TRUE	coldness, cold, low_temperature, frigidity, frigidness: the absence of heat "the coldness made our breath visible/come in out of the cold/cold is a vasoconstrictor"	coldness, cold, low_temperature, frigidity, frigidness: the absence of heat "the coldness made our breath visible/come in out of the cold/cold is a vasoconstrictor"	2	TRUE	0
103571058	ἄγνοια	ἔτι δ’ ἑκάστῃ τῶν ἀρχῶν [ἄγνοια] πλείων ἢ σύνεσις ὑπάρξει ·	It maybe added further that each one of the elemental principles will have much more [ignorance] than understanding :	ignorance	ignorance.n.01	ignorance.n.01	ignorance.n.01	TRUE	ignorance: the lack of knowledge or education	ignorance: the lack of knowledge or education	2	TRUE	0
100847837	βία	ἔμ’ , ὦ κακῶν κάκιστε καὶ τολμήσατε , οἵδ’ ἐκ [βίας] ἄξουσιν ;	Me , you basest and boldest of scoundrels , they will take me by [force] ?	force	violence.n.01	violence.n.01	violence.n.01	TRUE	violence, force: an act of aggression (as one against a person who resists) "he may accomplish by craft in the long run what he cannot do by force and violence in the short one"	violence, force: an act of aggression (as one against a person who resists) "he may accomplish by craft in the long run what he cannot do by force and violence in the short one"	7	TRUE	0
120990568	στέρνον	[στέρνα] δὲ καὶ γαστὴρ ταυτὶ τὰ σφυρήλατα καὶ τὸ μὴ ὀρθὸν τῆς κνήμης , ἀλλὰ ἀνελεύθερον ἰσχυρὸν μὲν τὸν Ἀνταῖον οἶδε , ξυνδεδεμένον μὴν καὶ οὐκ ἔσω τέχνης .	"Yonder [breast] and belly that are "" wrought with the hammer "" and the fact that the lower leg is not straight but ungainly mark Antaeus as strong , indeed , but muscle - bound and lacking in skill ."	breast	breast.n.01	breast.n.01	breast.n.01	TRUE	breast, chest: the front of the trunk from the neck to the abdomen "he beat his breast in anger"	breast, chest: the front of the trunk from the neck to the abdomen "he beat his breast in anger"	2	TRUE	0
109344839	ἀδελφός	ᾧ τρόπῳ πολλοὶ καταδημαγωγοῦσι τοὺς [ἀδελφούς] , εὐπρεπῆ πρόφασιν οὐ δικαίαν δὲ τῆς πλεονεξίας ταύτης ἔχοντες .	It is in this way that many play the demagogue against their [brothers] , having a specious but unjust pretext for this rapacity ;	brother	brother.n.01	brother.n.01	brother.n.01	TRUE	brother, blood_brother: a male with the same parents as someone else "my brother still lives with our parents"	brother, blood_brother: a male with the same parents as someone else "my brother still lives with our parents"	3	TRUE	0
109059046	μέτρον	ὡς δ’ ἐπανῆλθον οἱ περὶ τὸν Ξενοκλέα τοῦ μὲν τείχους εἰληφότες [μέτρα] καὶ τοῦ τόπου τὴν φύσιν ἀπαγγέλλοντες οὐκ ἄπορον οὐ -δὲ χαλεπήν , τὸ δὲ λαθεῖν προσελθόντας ἐργῶδες εἶναι φάσκοντες ὑπὸ κηπουροῦ τινος κυναρίων , μικρῶν μέν , ἐκτόπως δὲ μαχίμων καὶ ἀπαρηγορήτων , εὐθὺς ἐνίστατο τὴν πρᾶξιν .	So when Xenocles and his party came back with [measurements] of the wall which they had taken , and with a report that the place was by nature not impassable nor even difficult ( although they declared that it was hard to get to it undetected owing to a certain gardener ’s dogs , which were little beasts , but extraordinarily fierce and savage ) , Aratus at once undertook the business .	measurement	measurement.n.01	measurement.n.01	measure.n.02	FALSE	measurement, measuring, measure, mensuration: the act or process of assigning numbers to phenomena according to a rule "the measurements were carefully done/his mental measurings proved remarkably accurate"	measure, quantity, amount: how much there is or how many there are of something that you can quantify	9	FALSE	1b: prediction correct
105148016	ἔφοδος	αὐτόθεν μὲν οὖν ἐπιτάττειν ἢ πολεμεῖν οὐ κατετόλμων τοῖς Καρχηδονίοις διὰ τὸ τὸν ἀπὸ τῶν Κελτῶν φόβον ἐπικρέμασθαι τοῖς σφετέροις πράγμασιν καὶ μόνον οὐ καθ’ ἑκάστην ἡμέραν προσδοκᾶν τὴν [ἔφοδον] αὐτῶν .	For the present they did not venture to impose orders on Carthage , or to go to war with her , because the threat of a Celtic invasion was hanging over them , the [attack] being indeed expected from day today .	attack	attack.n.01	attack.n.01	attack.n.01	TRUE	attack, onslaught, onset, onrush: (military) an offensive against an enemy (using weapons) "the attack began at dawn"	attack, onslaught, onset, onrush: (military) an offensive against an enemy (using weapons) "the attack began at dawn"	2	TRUE	0
108331712	νεότης	καὶ ἐπλήθυνας τὴν πορνείαν σου τοῦ ἀναμνῆσαι ἡμέραν [νεότητός] σου , ἐν αἷς ἐπόρνευσας ἐν Αἰγύπτῳ , καὶ ἐπέθου ἐπὶ τοὺς Χαλδαίους , ὧν ὡς ὄνων αἱ σάρκες αὐτῶν καὶ αἰδοῖα ἵππων τὰ αἰδοῖα αὐτῶν .	And you did multiply your fornication , so as to call to remembrance the days of your [youth] , wherein you did commit whoredom in Egypt , and you did dote upon the Chaldeans , whose flesh is as the flesh of the asses , and their members as the members of horses .	youth	youth.n.03	youth.n.03	youth.n.03	TRUE	youth: the time of life between childhood and maturity	youth: the time of life between childhood and maturity	5	TRUE	0
103152137	συγγνώμη	μὴ τοίνυν ὑμῖν , πρὸς τῷ μὴ καλόν , μη -δὲ θεμιτὸν νομίζετ’ , ἄνδρες δικασταί , μη -δ’ ὅσιον εἶναι τοιούτων ἀνδρῶν οὖσιν ἀπογόνοις , πονηρὸν καὶ βίαιον καὶ ὑβριστὴν λαβοῦσιν ἄνθρωπον καὶ μηδένα μηδαμόθεν , [συγγνώμης] ἢ φιλανθρωπίας ἢ χάριτός τινος ἀξιῶσαι .	Do not then imagine that for you , gentlemen , being the descendants of such ancestors , it would be in accordance with justice or piety , to say nothing of honor , if , when you have caught a rascally , violent bully , a mere nobody and son of nobody , you should pronounce him deserving of [pardon] or pity or favour of any kind .	pardon	forgiveness.n.02	forgiveness.n.02	forgiveness.n.02	TRUE	forgiveness, pardon: the act of excusing a mistake or offense	forgiveness, pardon: the act of excusing a mistake or offense	8	TRUE	0
123571887	πάθος	ὅνπερ τοίνυν τρόπον ὁ [πάθεσιν] ἀγόμενος πρὸς μόνα τέκνα καὶ γυναῖκα ἀβλαβής , τῶν δὲ ἄλλων καταφρονητικὸς καὶ πλεονέκτης , ὡς ἂν τοῦ ἀλόγου κρατοῦντος ἐν αὐτῷ , πρὸς τὰ θνητὰ ἐγείρεται καὶ ταῦτα ἐκπλήττεται , ὁ δὲ λόγῳ ἀγόμενος καὶ πρὸς πολίτην τηρεῖ τὸ ἀβλαβὲς καὶ πρὸς ξένους καὶ πρὸς πάντας ἀνθρώπους , ὁ τὴν ἀλογίαν ἔχων ὑπήκοον , καὶ αὐτὸς παρ’ ἐκείνους λογικώτερος , διὰ ταῦτα δὲ καὶ θειότερος ·	As , therefore , he who is led by his [passions] is innoxious only towards his children and his wife , but despises and acts fraudulently towards other persons , since in consequence of the irrational part predominating in him , he is excited to , and astonished about mortal concerns ; but he who is led by reason , preserves an innoxious conduct towards his fellow - citizens , and still more so towards strangers , and towards all men , through having the irrational part in subjection , and is therefore more rational and divine than the former character ;	passion	passion.n.01	passion.n.01	mania.n.01	FALSE	passion, passionateness: a strong feeling or emotion	mania, passion, cacoethes: an irrational but irresistible motive for a belief or action	26	TRUE	1b: prediction correct
108385480	ζυγόν	εἰ δ’ ἐπ’ ἀσπίδα βουλοίμεθα ἐπιστρέφειν , παραγγελοῦμεν ἑκάστου συντάγματος τὸν λαιὸν λόχον ἠρεμεῖν , τῶν δὲ ἄλλων ἕκαστον ἐπ’ ἀσπίδα κλῖναι καὶ προσάγειν εἰς τὰ λαιά , εἶτα εἰς ὀρθὸν ἀποδοῦναι , ἔπειτα προσάγειν τὰ ὀπίσω [ζυγά] , καὶ γενομένης τῆς πυκνώσεως ἐπ’ ἀσπίδα ἐπιστρέφειν περὶ τὸν λαιὸν λοχαγόν , καὶ γέγονε τὸ παραγγελθέν .	If we wish to quarter turn to the left , we shall command the left file of each battalion to hold its position , and the other files to left face , to advance to the left , and then to face to the front ; after that we shall command the rear [ranks] to advance and , when in this way we have the compact formation , to quarter turn to the left file - leader , and the command is carried out .	rank	rank.n.01	rank.n.01	rank.n.01	TRUE	rank: a row or line of people (especially soldiers or police) standing abreast of one another "the entrance was guarded by ranks of policemen"	rank: a row or line of people (especially soldiers or police) standing abreast of one another "the entrance was guarded by ranks of policemen"	6	FALSE	0
121265261	κατηγορία	ἐν ἐπισήμῳ τάξει στρατευσάμενος [κατηγορίᾳ] περιπεσὼν τῷ ληʹ ἔτει καθῃρέθη τῆς δόξης .	After serving in a distinguished military post , he was involved in an [accusation] in his 38th year and lost his rank :	accusation	accusation.n.01	accusation.n.01	accusation.n.01	TRUE	accusation, accusal: a formal charge of wrongdoing brought against a person; the act of imputing blame or guilt	accusation, accusal: a formal charge of wrongdoing brought against a person; the act of imputing blame or guilt	6	TRUE	0
